proj_unixname	real_url	datasource_id
btfilesend	http://btfilesend.sourceforge.net	57
btfree	http://btfree.sourceforge.net	57
btfs	http://btfs.sourceforge.net	57
btgcms	http://btgcms.sourceforge.net	57
btgmms	http://btgmms.sourceforge.net	57
bthunter	http://tuman.mblogger.cn	57
btim	http://btim.sourceforge.net	57
btime	http://btime.sourceforge.net	57
btip	http://btip.sourceforge.net	57
btit-tracker	http://btit-tracker.sourceforge.net	57
btk	http://btk.sourceforge.net	57
btkit-gateway	http://btkit-gateway.sourceforge.net	57
btkit-ve	http://btkit-ve.sourceforge.net	57
btl	http://btl.sourceforge.net	57
btlchat	http://btlchat.sourceforge.net	57
btmanager	http://btmanager.sourceforge.net	57
btme	http://btme.sourceforge.net	57
btmgr	http://btmgr.sourceforge.net	57
btms	http://btms.sourceforge.net	57
btmultiplexer	http://btmultiplexer.sourceforge.net	57
btnet	http://www.ifdefined.com/bugtrackernet.html	57
btnet-vs	http://btnet-vs.sourceforge.net	57
btnode	http://www.btnode.ethz.ch	57
btnoderfid	http://btnoderfid.sourceforge.net	57
btonline-btech	http://battletechmux.com	57
btool	http://starship.python.net/~gward/btOOL/	57
btools	http://btools.sourceforge.net/	57
btooth-reader	http://btooth-reader.sourceforge.net	57
btower	http://btower.sourceforge.net	57
btp	http://btp.logiciel-fr.com	57
btpcompiler	http://btpcompiler.sourceforge.net	57
btpd-front	http://btpd-front.sourceforge.net	57
btphp	http://btphp.sourceforge.net	57
btphpman	http://btphpman.sourceforge.net	57
btplusplus	http://btplusplus.sourceforge.net	57
btpq	http://btpq.sourceforge.net	57
btqueue	http://btqueue.sourceforge.net	57
btracer	http://btracer.sourceforge.net	57
btrack	http://www.agstools.com/bugtrack/index.html	57
btrackparser	http://btrackparser.sourceforge.net	57
btrat	http://btrat.sourceforge.net	57
btrax	http://btrax.sourceforge.net	57
btreconnect	http://btreconnect.sourceforge.net	57
btreedemo	http://btreedemo.sourceforge.net	57
btreeindex	http://btreeindex.sourceforge.net	57
btremote	http://mobile.liveshere.net/remote/index.php	57
btrsave	NULL	57
btrwiz	http://tildemh.com/sw/btrwiz	57
bts	http://bts.sourceforge.net	57
bts-css	http://bts-css.sourceforge.net	57
bts-oops	http://www.codecowboy.com/development.php	57
bts-tools	http://bts-tools.sourceforge.net	57
btsbits15	http://btsbits15.sourceforge.net	57
btsearch	http://btsearch.sourceforge.net	57
btsiidomotique	http://btsiidomotique.sourceforge.net	57
btsim	http://btsim.sourceforge.net	57
btslave	http://btslave.sourceforge.net	57
btsoom1	http://btsoom1.sourceforge.net	57
btsuite	http://btsuite.sourceforge.net	57
btsys	http://btsys.sourceforge.net	57
btt	http://btt.sourceforge.net	57
bttb	http://bttb.sourceforge.net	57
bttf	http://bttf.sourceforge.net	57
btthai	http://btthai.sourceforge.net	57
bttinfo	http://bttinfo.sourceforge.net	57
bttotalcontrol	http://bttotalcontrol.sourceforge.net	57
bttrk	http://bttrk.sourceforge.net	57
bttv-v4l2	http://bttv-v4l2.sourceforge.net	57
bttvx	http://bttvx.sourceforge.net	57
btuldifg	http://btuldifg.sourceforge.net	57
btunitmanager	http://btunitmanager.sourceforge.net	57
btutor	http://btutor.sourceforge.net	57
btvisualftp	http://btvisualftp.sourceforge.net	57
btw	http://btw.sourceforge.net	57
btwincap	http://btwincap.sourceforge.net	57
btxe	http://btxe.sourceforge.net	57
btxferlib	http://btxferlib.sourceforge.net	57
btyum	http://btyum.sourceforge.net	57
bub-n-bros	http://bub-n-bros.sourceforge.net	57
buba-pg	http://buba-pg.sourceforge.net	57
bubba	http://bubba.sourceforge.net	57
bubble-wrap	http://bubble-wrap.sourceforge.net	57
bubblebreaker	http://bubblebreaker.sourceforge.net	57
bubbledisk	http://bubbledisk.sourceforge.net	57
bubblefish	http://bubblefish.sourceforge.net	57
bubblenet	http://bubblenet.sourceforge.net	57
bubbleserv	http://www.bubblenet.org	57
bubblespc	http://bubblespc.sourceforge.net	57
bubbling	http://bubbling.sourceforge.net	57
bubbug	http://bubbug.sourceforge.net	57
bubica	http://bubica.sourceforge.net	57
bubla	http://bubla.sourceforge.net	57
bubol	http://bubol.sourceforge.net	57
buc	http://buc.sourceforge.net	57
buccaneerquest	http://buccaneerquest.sourceforge.net	57
bucd	http://bucd.sourceforge.net	57
buchhaltung	http://buchhaltung.sourceforge.net	57
bucket	http://bucket.sourceforge.net	57
buckeyesp	http://buckeyesp.sourceforge.net	57
buckserver	http://buckserver.sourceforge.net	57
bucky	http://bucky.sourceforge.net	57
bucos	http://Bucos.sourceforge.net	57
bud	http://bud.sourceforge.net	57
bud-project	http://bud-project.sourceforge.net	57
budabot	http://budabot.aodevs.com	57
budani	http://budani.sourceforge.net	57
buddha	http://buddha.sourceforge.net	57
buddha-iq	http://buddha-iq.sourceforge.net	57
buddhagen	http://buddhagen.sourceforge.net	57
buddhasoft	http://buddhasoft.sourceforge.net	57
buddhatoil	http://buddhatoil.sourceforge.net	57
buddhism	http://buddhism.sourceforge.net	57
buddi	http://buddi.sourceforge.net	57
buddy	http://buddy.sourceforge.net	57
buddy-link	http://buddy-link.sourceforge.net	57
buddyblock	http://buddyblock.sourceforge.net	57
buddyfs	http://buddyfs.sourceforge.net	57
buddyp2p	http://buddyp2p.sourceforge.net	57
buddyretriever	http://buddyretriever.sourceforge.net	57
buddyspace	http://buddyspace.sourceforge.net	57
buddytools	http://buddytools.sourceforge.net	57
budget	http://pacificturtle.free.fr	57
budget-forecast	http://budget-forecast.sourceforge.net	57
budgetbox	http://budgetbox.sourceforge.net	57
budgetmagic	http://budgetmagic.sourceforge.net	57
budgetmaster	http://wall.brad.googlepages.com/budgetmaster	57
budgetmaxx	http://budgetmaxx.sourceforge.net	57
budgetme	http://budgetme.sourceforge.net	57
budgetmonster	http://budgetmonster.sourceforge.net	57
budgettracker	http://budgettracker.sourceforge.net	57
budgie	http://budgie.sourceforge.net	57
budgtmaintainer	http://budgtmaintainer.sourceforge.net	57
budiik	http://budiik.sourceforge.net	57
bueasy	http://bueasy.sourceforge.net	57
buecherboerse	http://buecherboerse.sourceforge.net	57
bueroadmin	http://bueroadmin.sourceforge.net/mantis/wiki/doku.php?id=bueroadmin:start	57
buffalo	http://buffalo.sourceforge.net	57
buffersynth2	http://buffersynth2.sourceforge.net	57
buflib	http://buflib.sourceforge.net	57
bufr-info	http://bufr-info.sourceforge.net	57
bug-a-boo	http://www.bug-a-boo.org	57
bug-taglet	http://bug-taglet.sourceforge.net	57
bug-tracker	http://bug-tracker.sourceforge.net	57
bug4j	http://bug4j.sourceforge.net	57
bugaboo	http://bugaboo.sourceforge.net	57
bugbag	http://bugbag.sourceforge.net	57
bugbase	http://bugbase.sourceforge.net	57
bugbots	http://BugBots.sourceforge.net	57
bugbrother	http://bugbrother.sourceforge.net	57
bugbye	http://bugbye.sourceforge.net	57
bugcli	http://bugcli.sourceforge.net	57
bugeater	http://bugeater.sourceforge.net	57
bugeye	http://bugeye.sourceforge.net	57
bugfinder	http://bugfinder.sourceforge.net	57
bugflow	http://bugflow.sourceforge.net	57
bugfree	http://bugfree.sourceforge.net	57
bugga	http://bugga.sourceforge.net	57
buggbear	http://buggbear.sourceforge.net	57
bugged	http://bugged.sourceforge.net	57
buggymaniac	http://buggymaniac.sourceforge.net	57
buggyware	http://buggyware.sourceforge.net	57
bughira	http://bughira.sourceforge.net	57
bughunt	http://bughunt.sourceforge.net	57
bughunter	http://bughunter.sourceforge.net	57
bugi-dev	http://bugi-dev.sourceforge.net	57
bugin	http://www.notgod.com/?area=projects	57
buginventory	NULL	57
bugit	http://bugit.sourceforge.net	57
bugjar	http://bugjar.sourceforge.net	57
bugkilla	http://bugkilla.sourceforge.net	57
bugkiller	http://bugkiller.sourceforge.net	57
bugle	http://www.opengl.org/sdk/tools/BuGLe/	57
buglet	http://buglet.sourceforge.net	57
buglist	http://buglist.sourceforge.net	57
buglogv2	http://buglogv2.sourceforge.net	57
bugmanager	http://bugmanager.sourceforge.net	57
bugnet	http://www.bugnetproject.com	57
bugonline	http://bugonline.sourceforge.net	57
bugrdspace	http://bugrdspace.sourceforge.net	57
bugreport	http://bugreport.sourceforge.net	57
bugs-bug-genie	http://bugs-bug-genie.sourceforge.net	57
bugs-r	http://bugs-r.sourceforge.net	57
bugsappender	http://bugsappender.sourceforge.net	57
bugsbuddy	http://bugsbuddy.sourceforge.net	57
bugsbuggy	http://bugsbuggy.sourceforge.net	57
bugscam	http://bugscam.sourceforge.net	57
bugsim	http://bugsim.sourceforge.net	57
bugslife	http://bugslife.sourceforge.net	57
bugsminusminus	http://bugsminusminus.sourceforge.net	57
bugsonline	http://bugsonline.sourceforge.net	57
bugsquash	http://bugsquash.sourceforge.net	57
bugster	http://bugster.sourceforge.net	57
bugstomper	http://bugstomper.sourceforge.net	57
bugstorm	http://bugstorm.sourceforge.net	57
bugstracker	http://bugstracker.sourceforge.net	57
bugstudio	http://bugstudio.sourceforge.net	57
bugtool	http://bugtool.sourceforge.net	57
bugtrack	http://bugtrack.sourceforge.net	57
bugtracker	http://javafreedom.espadanet.com	57
bugtracker-two	http://bugtracker-two.sourceforge.net	57
bugtracker-vs	http://bugtracker-vs.sourceforge.net	57
bugtrackerpro	http://bugtrackerpro.sourceforge.net	57
bugtracking	http://bugtracking.sourceforge.net	57
bugtracks	http://bugtracks.sourceforge.net	57
bugunit	http://bugunit.sourceforge.net	57
bugwars	http://bugwars.sourceforge.net	57
bugwatcher	http://bugwatcher.sourceforge.net	57
bugwerk	http://bugwerk.sourceforge.net	57
bugwork	http://bugwork.sourceforge.net	57
bugworks	NULL	57
bugxing	http://bugxing.sourceforge.net	57
bugzilla-ar	http://bugzilla-ar.sourceforge.net	57
bugzilla-be	http://bugzilla-be.sourceforge.net	57
bugzilla-br	http://bugzilla-br.sourceforge.net	57
bugzilla-ca	http://bugzilla-ca.sourceforge.net	57
bugzilla-clipse	http://bugzilla-clipse.sourceforge.net	57
bugzilla-cn	http://bugzilla-cn.sourceforge.net	57
bugzilla-cz	http://bugzilla-cz.sourceforge.net	57
bugzilla-de	http://bugzilla-de.sourceforge.net	57
bugzilla-es	http://bugzilla-es.sourceforge.net	57
bugzilla-es-cl	http://bugzilla-es-cl.sourceforge.net	57
bugzilla-fr	http://bugzilla-fr.sourceforge.net	57
bugzilla-hu	http://bugzilla-hu.sourceforge.net	57
bugzilla-it	http://bugzilla-it.sourceforge.net	57
bugzilla-italia	http://bugzilla-italia.sourceforge.net	57
bugzilla-kr	http://bugzilla-kr.sourceforge.net	57
bugzilla-nl	http://bugzilla-nl.sourceforge.net	57
bugzilla-pl	http://bugzilla-pl.sourceforge.net	57
bugzilla-ru	http://www.mozilla-russia.org/products/bugzilla/	57
bugzilla-rus	http://bugzilla-rus.sourceforge.net	57
bugzilla-tw	http://bugzilla-tw.sourceforge.net	57
bugzillanet	http://www.grack.com/programming/dotnet/Bugzilla.NET.html	57
bugzillaplus	http://bugzillaplus.sourceforge.net	57
bugzillax	http://bugzillax.sourceforge.net	57
bugzone	http://bugzone.sourceforge.net	57
bugzproxy	http://oss.dbc.dk/bugzproxy	57
build	http://build.sourceforge.net	57
build-o-matic	http://build-o-matic.sourceforge.net	57
buildaudit	http://buildaudit.sourceforge.net	57
buildaworld	http://buildaworld.sourceforge.net	57
buildbot	http://buildbot.net	57
buildcompiler	http://buildcompiler.sourceforge.net	57
builder	http://builder.sourceforge.net	57
builderindyex	http://builderindyex.sourceforge.net	57
buildfiledesign	http://buildfiledesign.sourceforge.net	57
buildformfromsq	http://buildformfromsq.sourceforge.net	57
buildingareacms	http://buildingareacms.sourceforge.net	57
buildingblocks	http://buildingblocks.sourceforge.net	57
buildinstaller	http://buildinstaller.sourceforge.net	57
builditis	http://builditis.sourceforge.net	57
buildmagic	http://buildmagic.sourceforge.net	57
buildmonkey	NULL	57
buildmultiboot	http://buildmultiboot.sourceforge.net	57
buildmyapplicat	http://buildmyapplicat.sourceforge.net	57
buildnumber	http://buildnumber.sourceforge.net	57
buildog	http://buildog.sourceforge.net	57
buildparse	http://buildparse.sourceforge.net	57
buildpp	http://buildpp.sourceforge.net	57
buildprocess	http://buildprocess.sourceforge.net	57
buildslackbuild	http://buildslackbuild.sourceforge.net	57
buildstudio	http://buildstudio.sourceforge.net	57
buildsys	http://buildsys.org/	57
buildsystem	http://buildsystem.sourceforge.net	57
buildtemplate	http://buildtemplate.sourceforge.net	57
buildtool	http://buildtool.sourceforge.net	57
buildtree	http://buildtree.sourceforge.net	57
buildutils	http://buildutils.sourceforge.net	57
buildzilla	http://buildzilla.sourceforge.net	57
builtitonce	http://builtitonce.sourceforge.net	57
bukalemun	http://bukalemun.sourceforge.net	57
buker	http://buker.sourceforge.net	57
bukmark	http://bukmark.sourceforge.net	57
bulebu	http://bulebu.sourceforge.net	57
bulgaria	http://bulgaria.sourceforge.net	57
bulix	http://bulix.sourceforge.net	57
bulkdumpr	http://bulkdumpr.sourceforge.net	57
bulkmailer	http://bulkmailer.sourceforge.net	57
bulkren	http://bulkren.sourceforge.net	57
bulldog	http://bulldog.sourceforge.net	57
bullet	http://www.continuousphysics.com/Bullet/index.html	57
bulletin	http://bulletin.sourceforge.net	57
bulletproof	http://bulletproof.sourceforge.net/	57
bullettrack	http://bullettrack.sourceforge.net	57
bulletwiki	http://bulletwiki.sourceforge.net	57
bulmages	http://bulmages.sourceforge.net	57
bulmershe	http://bulmershe.sourceforge.net	57
bulot	http://bulot.sourceforge.net	57
bulwinkle	http://bulwinkle.sourceforge.net	57
bum	http://bum.sourceforge.net	57
bumbaak	http://bumbaak.sourceforge.net	57
bumble	http://bumble.sourceforge.net	57
bumblebeeman	http://bumblebeeman.sourceforge.net	57
bumcyk	http://bumcyk.sourceforge.net	57
bump	http://bump.sourceforge.net	57
bumper	http://bumper.sourceforge.net	57
bumpslide	http://bumpslide.sourceforge.net	57
buncis	http://buncis.sourceforge.net	57
bundles	http://bundles.sourceforge.net	57
bunny	http://bunny.sourceforge.net	57
bunnycounter	http://bunnycounter.sourceforge.net	57
bunnygame	http://bunnygame.sourceforge.net	57
bunnyproxy	http://bunnyproxy.sourceforge.net	57
bunnyx	http://bunnyx.sourceforge.net	57
bunnyz2007	http://bunnyz2007.sourceforge.net	57
bunyip	http://bunyip.sourceforge.net	57
buola	http://buola.sourceforge.net	57
buorcrass	http://buorcrass.sourceforge.net	57
buoy	http://buoy.sourceforge.net	57
buoy-data	http://buoy-data.sourceforge.net	57
buoy2mysql	http://buoy2mysql.sourceforge.net	57
burakgantt	http://burakgantt.sourceforge.net	57
buraphakit	http://buraphakit.sourceforge.net	57
burbank	http://burbank.sourceforge.net	57
burdigala	http://burdigala.sourceforge.net	57
bureauofsched	http://bureauofsched.sourceforge.net	57
burgerweeshuis	http://burgerweeshuis.sourceforge.net	57
burgner	http://burgner.sourceforge.net	57
burn	http://burn.sourceforge.net	57
burn-baby	http://burn-baby.sourceforge.net	57
burn-cd	http://burn-cd.sourceforge.net	57
burn-osx	http://burn-osx.sourceforge.net	57
burnbabyburn	http://members.iweb.net.au/~steveoc/bbb	57
burnbots	http://burnbots.sourceforge.net	57
burncd	http://burncd.sourceforge.net	57
burncdda	http://burncdda.sourceforge.net	57
burnd	http://burnd.sourceforge.net	57
burnedout	http://burnedout.sourceforge.net	57
burner	http://burner.sourceforge.net	57
burninghell	http://burninghell.sourceforge.net	57
burningnetwork	http://burningnetwork.sourceforge.net	57
burningriver	http://burningriver.sourceforge.net	57
burningstation	http://burningstation.sourceforge.net	57
burningwater	http://burningwater.sourceforge.net	57
burnneighbours	http://burnneighbours.sourceforge.net	57
burnout	http://burnout.sourceforge.net	57
burnoutstudios	http://developer.berlios.de/projects/bos-ssracer/	57
burnplaylist	http://burnplaylist.sourceforge.net	57
burnstation	http://burnstation.sourceforge.net	57
burp3d	http://burp3d.sourceforge.net	57
burro	http://burro.sourceforge.net	57
burrokeet	http://www.burrokeet.org	57
burrow	http://burrow.sourceforge.net	57
burrtools	http://burrtools.sourceforge.net	57
burst	http://krypt.dyndns.org:81/torrent/	57
burst-plus	http://burst-plus.sourceforge.net	57
burst-services	http://burst-services.sourceforge.net	57
bus	http://bus.sourceforge.net	57
busamail	NULL	57
busca	http://busca.sourceforge.net	57
buscarom	http://buscarom.sourceforge.net	57
buscayasminas	http://buscayasminas.sourceforge.net	57
buscomm	http://buscomm.sourceforge.net	57
busdriver	http://www.moedamas.com/busDriver	57
bush	http://bush.sourceforge.net	57
bushfire	http://bushfire.sourceforge.net	57
bushwhacked	http://bushwhacked.sourceforge.net	57
business	http://business.sourceforge.net	57
business-arena	http://business-arena.sourceforge.net	57
business-cart	http://business-cart.sourceforge.net	57
business-chain	http://business-chain.sourceforge.net	57
business-man	http://www.business.d2g.com/forums/	57
businesschassis	http://www.oepn.org/businesschassis/	57
businessj	http://businessj.sourceforge.net	57
businesslayer	http://businesslayer.blogspot.com	57
businessmodule	http://businessmodule.sourceforge.net	57
businessnomade	http://businessnomade.sourceforge.net	57
businessobjects	http://businessobjects.sourceforge.net	57
businessoffice	http://www.iss-businessoffice.de	57
businessweb	http://businessweb.sourceforge.net	57
businix	http://businix.sourceforge.net	57
busprocviewer	http://busprocviewer.sourceforge.net	57
busricerca-pro	http://busricerca-pro.sourceforge.net	57
bussched	http://bussched.sourceforge.net	57
bustednode	http://bustednode.sourceforge.net	57
buster	http://www.jetfish.net	57
busy	http://busy.sourceforge.net	57
busyb	http://busyb.sourceforge.net	57
busybee	http://busybee.sourceforge.net	57
busybox	http://busybox.sourceforge.net	57
busyhelper	http://busyhelper.sourceforge.net	57
busyrails	http://busyrails.sourceforge.net	57
but	http://but.sourceforge.net	57
butane	http://butane.sourceforge.net	57
bute-gg-kinderg	http://bute-gg-kinderg.sourceforge.net	57
butija	http://butija.sourceforge.net	57
butler	http://butler.sourceforge.net	57
butlerinfo	http://butlerinfo.sourceforge.net	57
butorwiki	http://butorwiki.sourceforge.net	57
butter	http://butter.sourceforge.net	57
butterfly	http://butterfly.sourceforge.net	57
butterflycms	http://butterflycms.sourceforge.net	57
butterflycode	http://butterflycode.sourceforge.net	57
butterflycp	http://butterflycp.sf.net	57
butterflylogger	http://butterflylogger.sourceforge.net	57
butterflymgm	http://butterflymgm.sourceforge.net	57
butterflymp3	http://butterflymp3.sourceforge.net	57
butterflyos	http://butterflyos.sourceforge.net	57
butterflypuzzle	http://butterflypuzzle.sourceforge.net	57
